timestamp,iso_time,risk,score,hr,spo2,dar,sq,fall,lat,lng,pitch,roll
1788018768.845,2026-08-29T22:52:48.844894,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018769.845,2026-08-29T22:52:49.845347,{'level': 'WARNING', 'score': 35, 'alert': 'EEG_DAR_HIGH '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018770.846,2026-08-29T22:52:50.845972,{'level': 'WARNING', 'score': 55, 'alert': 'EEG_DAR_HIGH DELTA_DOMINANCE '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018771.845,2026-08-29T22:52:51.845345,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018772.845,2026-08-29T22:52:52.844995,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018773.845,2026-08-29T22:52:53.844627,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018774.845,2026-08-29T22:52:54.845472,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018775.844,2026-08-29T22:52:55.844150,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018776.847,2026-08-29T22:52:56.846624,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018777.845,2026-08-29T22:52:57.845053,{'level': 'WARNING', 'score': 55, 'alert': 'EEG_DAR_HIGH DELTA_DOMINANCE '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018778.845,2026-08-29T22:52:58.845146,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018779.844,2026-08-29T22:52:59.844183,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018780.845,2026-08-29T22:53:00.845035,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018781.846,2026-08-29T22:53:01.845640,{'level': 'WARNING', 'score': 35, 'alert': 'EEG_DAR_HIGH '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018782.845,2026-08-29T22:53:02.845396,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018783.845,2026-08-29T22:53:03.845046,{'level': 'WARNING', 'score': 35, 'alert': 'EEG_DAR_HIGH '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018784.846,2026-08-29T22:53:04.845582,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018785.845,2026-08-29T22:53:05.844890,{'level': 'WARNING', 'score': 35, 'alert': 'EEG_DAR_HIGH '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018786.845,2026-08-29T22:53:06.844588,{'level': 'WARNING', 'score': 55, 'alert': 'EEG_DAR_HIGH DELTA_DOMINANCE '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018787.844,2026-08-29T22:53:07.844434,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018788.846,2026-08-29T22:53:08.845868,{'level': 'WARNING', 'score': 55, 'alert': 'EEG_DAR_HIGH DELTA_DOMINANCE '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018789.844,2026-08-29T22:53:09.843822,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018790.845,2026-08-29T22:53:10.844988,{'level': 'WARNING', 'score': 55, 'alert': 'EEG_DAR_HIGH DELTA_DOMINANCE '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018791.845,2026-08-29T22:53:11.844642,{'level': 'WARNING', 'score': 55, 'alert': 'EEG_DAR_HIGH DELTA_DOMINANCE '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018792.844,2026-08-29T22:53:12.844399,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018793.845,2026-08-29T22:53:13.844605,{'level': 'WARNING', 'score': 55, 'alert': 'EEG_DAR_HIGH DELTA_DOMINANCE '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018794.844,2026-08-29T22:53:14.843841,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018795.845,2026-08-29T22:53:15.845161,{'level': 'CRITICAL', 'score': 60, 'alert': 'HYPOXIA EEG_DAR_HIGH '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018796.843,2026-08-29T22:53:16.843263,{'level': 'NORMAL', 'score': 25, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018797.843,2026-08-29T22:53:17.843482,{'level': 'NORMAL', 'score': 25, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018798.847,2026-08-29T22:53:18.846869,{'level': 'CRITICAL', 'score': 80, 'alert': 'HYPOXIA EEG_DAR_HIGH DELTA_DOMINANCE '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018799.846,2026-08-29T22:53:19.846039,{'level': 'NORMAL', 'score': 20, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018800.845,2026-08-29T22:53:20.844867,{'level': 'WARNING', 'score': 45, 'alert': 'HYPOXIA ARRHYTHMIA '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018801.844,2026-08-29T22:53:21.843867,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018802.843,2026-08-29T22:53:22.843473,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018803.845,2026-08-29T22:53:23.845095,{'level': 'WARNING', 'score': 55, 'alert': 'EEG_DAR_HIGH DELTA_DOMINANCE '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018804.843,2026-08-29T22:53:24.843239,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018805.844,2026-08-29T22:53:25.843672,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018806.845,2026-08-29T22:53:26.844992,{'level': 'CRITICAL', 'score': 80, 'alert': 'HYPOXIA EEG_DAR_HIGH DELTA_DOMINANCE '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018807.844,2026-08-29T22:53:27.843676,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018808.844,2026-08-29T22:53:28.843581,{'level': 'WARNING', 'score': 55, 'alert': 'EEG_DAR_HIGH DELTA_DOMINANCE '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018809.845,2026-08-29T22:53:29.844956,{'level': 'WARNING', 'score': 55, 'alert': 'EEG_DAR_HIGH DELTA_DOMINANCE '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018810.845,2026-08-29T22:53:30.843533,{'level': 'WARNING', 'score': 55, 'alert': 'EEG_DAR_HIGH DELTA_DOMINANCE '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018811.843,2026-08-29T22:53:31.843211,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018812.844,2026-08-29T22:53:32.843720,{'level': 'WARNING', 'score': 55, 'alert': 'EEG_DAR_HIGH DELTA_DOMINANCE '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018813.845,2026-08-29T22:53:33.845111,{'level': 'WARNING', 'score': 55, 'alert': 'EEG_DAR_HIGH DELTA_DOMINANCE '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018814.845,2026-08-29T22:53:34.845498,{'level': 'CRITICAL', 'score': 80, 'alert': 'HYPOXIA EEG_DAR_HIGH DELTA_DOMINANCE '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018815.846,2026-08-29T22:53:35.846216,{'level': 'CRITICAL', 'score': 80, 'alert': 'HYPOXIA EEG_DAR_HIGH DELTA_DOMINANCE '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018816.845,2026-08-29T22:53:36.844780,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018817.846,2026-08-29T22:53:37.845718,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018818.845,2026-08-29T22:53:38.845435,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018819.846,2026-08-29T22:53:39.845676,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018820.843,2026-08-29T22:53:40.843271,{'level': 'NORMAL', 'score': 25, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018821.846,2026-08-29T22:53:41.845564,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018822.844,2026-08-29T22:53:42.843765,{'level': 'NORMAL', 'score': 20, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018823.844,2026-08-29T22:53:43.843742,{'level': 'NORMAL', 'score': 25, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018824.845,2026-08-29T22:53:44.845367,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018825.845,2026-08-29T22:53:45.845255,{'level': 'NORMAL', 'score': 25, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018826.844,2026-08-29T22:53:46.844119,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018827.844,2026-08-29T22:53:47.844007,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018828.844,2026-08-29T22:53:48.844317,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018829.844,2026-08-29T22:53:49.843890,{'level': 'WARNING', 'score': 45, 'alert': 'HYPOXIA DELTA_DOMINANCE '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018830.844,2026-08-29T22:53:50.844010,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018831.845,2026-08-29T22:53:51.844597,{'level': 'WARNING', 'score': 55, 'alert': 'EEG_DAR_HIGH DELTA_DOMINANCE '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018832.843,2026-08-29T22:53:52.843202,{'level': 'WARNING', 'score': 55, 'alert': 'EEG_DAR_HIGH DELTA_DOMINANCE '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018833.846,2026-08-29T22:53:53.845788,{'level': 'WARNING', 'score': 55, 'alert': 'EEG_DAR_HIGH DELTA_DOMINANCE '},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
1788018834.845,2026-08-29T22:53:54.845429,{'level': 'NORMAL', 'score': 0, 'alert': 'NOMINAL'},0,0,0,0.000,200,0,0.0,0.0,0.00,0.00
